customerID,tenure,MonthlyCharges,TotalCharges,age,Churn
CUST_01288,24,77.95544183591184,4006.625743733936,66,0
CUST_01289,4,103.71551411402783,6800.743826337355,28,0
CUST_01290,10,19.78481782671364,6762.286204742462,66,0
CUST_01291,58,22.9984737870699,2404.586779533108,40,0
CUST_01292,37,76.42256822206846,5155.389810558154,50,0
CUST_01293,71,101.58855990937734,8050.83998200146,58,0
CUST_01294,4,51.32736683800063,4287.275520723406,63,0
CUST_01295,47,53.66066867838766,8507.155215936064,64,0
CUST_01296,17,78.82734274467114,1945.834899330971,73,0
CUST_01297,69,45.969714690663,685.948769850796,46,0
CUST_01298,36,20.71405333992378,8025.255780839849,48,0
CUST_01299,59,92.9933088463628,7632.177157700706,18,0
CUST_01300,47,81.81629112002821,8933.457085885926,51,0
CUST_01301,27,77.23711190367723,6120.953523249586,35,1
CUST_01302,68,93.65178115716596,8431.457581471002,35,1
CUST_01303,39,86.87354543132783,7446.002245255315,23,0
CUST_01304,44,38.99996279418876,7602.94847141838,69,0
CUST_01305,61,53.95306678822182,5130.891302679329,57,0
CUST_01306,57,30.86323445121975,3453.6340892920634,18,0
CUST_01307,66,31.245415368623867,8412.33149143867,64,0
CUST_01308,55,86.971966128367,3900.4122370307323,59,1
CUST_01309,39,105.57721091221482,4858.597917902028,47,0
CUST_01310,39,116.19872355383617,4026.106477984186,21,1
CUST_01311,32,82.09140599004333,5092.06845936257,49,0
CUST_01312,5,36.77833498281761,4245.1356093510985,27,0
CUST_01313,18,28.77633523579093,450.74867604369337,60,1
CUST_01314,39,100.91079909674929,7940.792710349134,22,1
CUST_01315,58,77.03316058871992,4010.656493863613,26,1
CUST_01316,58,81.06507214339942,5308.713963595991,22,1
CUST_01317,47,97.70913305298035,1269.9064687667235,78,0
CUST_01318,40,89.73427722871007,50.42287488409944,28,0
CUST_01319,12,103.11474179132186,2222.7050409199137,52,0
CUST_01320,44,23.733818356907605,6347.182568557485,44,0
CUST_01321,52,94.24710494814349,910.7668804136498,21,1
CUST_01322,41,104.78698124685373,8181.809214670481,27,0
CUST_01323,62,47.18577433074806,1950.9026728185374,56,1
CUST_01324,26,83.32562194731179,1857.2506563401466,50,0
CUST_01325,37,50.04453051137116,1649.9414953610296,76,0
CUST_01326,59,115.7130487812103,145.55578248285542,55,1
CUST_01327,6,21.409204388421383,6950.813106934547,25,0
CUST_01328,4,77.13887007096142,7877.810090582421,66,0
CUST_01329,44,34.98336179905054,5535.181069493466,41,0
CUST_01330,57,90.64646092807018,1710.0358354851635,56,0
CUST_01331,30,35.94080890870353,2581.7964125291,50,1
CUST_01332,22,42.00909271363247,4293.821742337371,58,0
CUST_01333,41,68.42582272666732,8590.026645577242,60,0
CUST_01334,9,111.31316489968157,2241.2153189233304,36,0
CUST_01335,31,39.59486595909303,6590.180217200595,19,0
CUST_01336,52,32.71248215404656,3966.2450451704244,72,0
CUST_01337,29,95.41563684911112,2694.6691882729956,28,0
CUST_01338,38,69.06319229806095,4114.125114458581,52,1
CUST_01339,30,111.00208146294068,659.4363235202682,34,1
CUST_01340,1,32.95468483030391,7192.212590954655,59,0
CUST_01341,11,83.88464508835001,2204.851313287045,78,1
CUST_01342,38,41.75367290748514,6534.200866272875,20,0
CUST_01343,65,33.98956372246721,633.7683756047886,39,1
CUST_01344,12,87.70980034604159,8596.78503436786,52,0
CUST_01345,45,78.55583123069079,1753.2745689431736,38,0
CUST_01346,26,94.99240075295779,7947.023844339583,42,0
CUST_01347,16,49.5651827975106,7289.069422346602,56,0
CUST_01348,59,63.69310895098337,8711.382118251115,19,0
CUST_01349,63,59.35811098570269,4311.458135292832,18,1
CUST_01350,34,118.37712532458445,6552.027698736645,24,1
CUST_01351,69,47.80939358741756,3348.9817001993006,37,0
CUST_01352,29,48.07135831137022,1675.6267774168505,60,0
CUST_01353,70,54.16391730051795,3998.8218777423704,72,0
CUST_01354,62,75.58859629161279,1508.4261581883247,23,0
CUST_01355,27,43.73691991490202,8838.760712621728,72,0
CUST_01356,59,111.35957391868594,884.293490443633,53,0
CUST_01357,36,45.099927616358876,5311.121276604531,68,1
CUST_01358,21,109.37320461913986,5645.645420181422,77,0
CUST_01359,67,28.554456491951633,4851.954295009007,38,0
CUST_01360,19,84.96939564476453,5966.429253692266,68,0
CUST_01361,67,110.51252288070086,1063.3033596067808,63,0
CUST_01362,63,35.212442716619414,5004.066347363514,52,0
CUST_01363,16,116.76934993012401,2599.1688887237065,53,0
CUST_01364,11,64.19410276238219,8462.781048443489,25,0
CUST_01365,21,114.46294106098449,6863.403447888737,67,1
CUST_01366,16,87.0356444502648,8753.18004979449,21,0
CUST_01367,9,48.76186072710226,357.25350626690215,60,0
CUST_01368,64,37.206857541544856,2580.495913122764,33,0
CUST_01369,21,48.98097471496014,1774.8948280123739,20,0
CUST_01370,49,27.48777574479285,120.16819406023788,24,0
CUST_01371,13,32.67453256701964,2196.0850576119665,19,1
CUST_01372,63,28.675364915341078,6115.408332013451,18,0
CUST_01373,46,61.14024146163889,2095.1785207684256,75,0
CUST_01374,28,99.14899437827381,4590.850940433912,18,0
CUST_01375,35,32.4211225300667,7992.6066723856875,55,0
CUST_01376,51,31.29268418357826,6249.946124734695,68,0
CUST_01377,6,83.62975285076774,3563.7690477561673,24,1
CUST_01378,28,38.11266416074276,3364.7710714307327,41,0
CUST_01379,10,27.956223887117144,4112.507609796193,22,1
CUST_01380,32,35.018554976968915,1609.8321407179592,38,0
CUST_01381,5,112.22060237943116,5713.3268913955735,45,0
CUST_01382,31,101.79006778317147,3290.0923155593573,35,0
CUST_01383,50,54.1145853602196,7674.240836373152,41,0
CUST_01384,57,84.89371826739406,6813.842887319191,75,0
CUST_01385,25,72.80211871413988,5502.408213547597,49,1
CUST_01386,45,87.06667487522152,3290.535959392654,62,0
CUST_01387,28,87.63245755120145,1905.1878484278898,50,0
CUST_01388,3,82.13086953611928,6989.843739668493,27,1
CUST_01389,12,45.14233959080548,4387.953708939957,26,0
CUST_01390,38,21.97865491780745,2038.2553428326703,66,1
CUST_01391,14,64.46781176299109,1772.6680430592558,50,0
CUST_01392,28,108.87933623845178,1505.3001224222041,50,0
CUST_01393,28,76.08872036889474,6998.907541926243,24,0
CUST_01394,31,102.9038862535946,2076.304923996799,21,0
CUST_01395,1,119.14568298204527,4749.247526456274,45,1
CUST_01396,46,34.68885282210418,4074.886321538047,40,1
CUST_01397,21,88.5613191924822,5224.90587506999,70,0
CUST_01398,26,86.77794451740252,7896.851005333325,49,0
CUST_01399,66,117.9554556305444,7812.371562933941,61,0
CUST_01400,55,118.53127486318563,4070.66312498724,33,0
CUST_01401,20,88.04121839586121,157.9889315978153,63,0
CUST_01402,46,42.84870878218382,3849.4653753144426,72,0
CUST_01403,58,99.4526954893211,5463.61796606878,27,1
CUST_01404,5,28.916971689525887,5028.727536700595,31,0
CUST_01405,18,97.63132902550613,5868.9982300858455,56,1
CUST_01406,56,110.84000466275903,1403.6000776082897,53,0
CUST_01407,68,57.049006266380395,5825.885187050979,51,1
CUST_01408,2,82.3248000882742,1660.2115363190746,41,0
CUST_01409,0,61.87455867387628,6759.705346656806,35,0
CUST_01410,57,62.652035608789106,3065.0067670988665,33,1
CUST_01411,37,49.657830689028245,6394.860991765453,58,0
CUST_01412,14,95.73722128593312,449.83307817684164,54,1
CUST_01413,33,113.49000954498354,3682.583029806402,58,0
CUST_01414,60,113.95658764191504,6351.210009924728,42,1
CUST_01415,34,35.82769105724325,2057.2972366568174,79,0
CUST_01416,63,107.22385226496974,7161.6776622790585,25,0
CUST_01417,24,93.21800702556646,5684.402003282289,41,0
CUST_01418,23,43.7894148704095,5296.304713905189,37,1
CUST_01419,11,24.863030517994485,3194.868710754947,65,0
CUST_01420,17,45.33572122220655,4352.414204022436,47,0
CUST_01421,14,111.04524015171562,5384.196722781121,37,0
CUST_01422,26,82.58422483936877,4262.709782955716,79,0
CUST_01423,71,91.54757541158293,6290.85364898623,35,0
CUST_01424,59,44.22953981312777,3914.598459300497,21,0
CUST_01425,45,91.37759186863167,1836.4131720434325,65,0
CUST_01426,16,20.868393640348224,1941.1253695534042,53,0
CUST_01427,52,56.282777268847404,72.11784420961101,23,1
CUST_01428,7,81.92884155131779,2722.6002857168787,20,0
CUST_01429,26,32.901849685214664,6745.280411497106,35,0
CUST_01430,45,101.94636459358735,7151.581125361734,64,0
CUST_01431,49,41.973192478815704,1838.158528019835,57,0
CUST_01432,70,84.53267350748152,8632.215091905242,35,0
CUST_01433,2,59.330108542683625,4531.577085451538,73,1
CUST_01434,63,78.79644673872002,8254.469166186154,40,0
CUST_01435,43,28.959956368148628,6366.752231117447,52,0
CUST_01436,52,19.725105592003946,6507.45213874127,23,0
CUST_01437,23,110.77557159279073,783.6917193285187,71,1
CUST_01438,59,45.50226089425264,1995.5203195344375,43,0
CUST_01439,2,101.60705428360683,99.15720298436426,79,1
CUST_01440,19,119.93373064816441,6450.826211481102,38,0
CUST_01441,45,39.56598831588894,3113.05583008802,78,0
CUST_01442,14,45.047415600702266,7084.139594365594,41,0
CUST_01443,24,85.6116983387359,3063.647255034496,32,0
CUST_01444,70,116.47576072926337,7377.617095643773,44,0
CUST_01445,16,111.41306351545587,1193.6703186598509,49,0
CUST_01446,8,69.29330304668966,1576.8909476824235,29,1
CUST_01447,37,99.10124881772592,3081.07132546375,22,0
CUST_01448,47,31.84607701618991,3688.2167521628144,24,1
CUST_01449,59,117.69869478880925,3151.351241369946,39,0
CUST_01450,62,116.36402987167062,6877.550352058514,44,0
CUST_01451,1,34.70035370367544,890.623505787898,32,0
CUST_01452,71,48.54115872991687,3173.928836353623,56,0
CUST_01453,10,28.215809745690226,7538.415195648825,62,0
CUST_01454,63,45.71519508761433,619.8377538143045,74,0
CUST_01455,71,101.22749052035108,8482.24469888879,52,0
CUST_01456,20,56.58819193085647,8877.125243602675,43,0
CUST_01457,17,27.016490648969352,815.3422009492192,40,1
CUST_01458,63,52.90700352744827,2635.627249856518,30,0
CUST_01459,37,118.10110009261057,3364.1579809974983,43,0
CUST_01460,31,82.2277267164387,6991.99449050148,20,0
CUST_01461,10,60.44841653342809,5371.42277280827,46,1
CUST_01462,44,34.986928376721536,5806.403990423255,19,0
CUST_01463,32,118.59003332293686,6822.438208910184,45,0
CUST_01464,40,101.72659894483914,1079.451414944491,40,0
CUST_01465,7,46.71068484999378,7502.220923054157,53,0
CUST_01466,10,25.147006963561324,6356.465841537693,66,0
CUST_01467,50,23.775806852510918,5204.528692263405,23,0
CUST_01468,40,30.27857124956445,8009.823306351849,28,0
CUST_01469,16,77.238395528671,6308.751057876588,55,0
CUST_01470,45,112.73386896296022,1831.2656644266083,71,0
CUST_01471,31,68.66782965661042,3879.1135220594874,51,0
CUST_01472,53,103.98043921053211,4456.504945082885,34,0
CUST_01473,19,63.4804352257004,515.8542882186428,20,0
CUST_01474,32,90.27552166831818,8592.644869973301,61,1
CUST_01475,39,92.65101920322309,1174.6238019559687,63,0
CUST_01476,31,35.74429800214054,6283.202179696007,51,0
CUST_01477,1,54.8440380155328,4565.954704096104,39,0
CUST_01478,32,83.00481996687844,250.17760396211483,46,0
CUST_01479,29,25.21105403480535,8324.232333261967,77,0
CUST_01480,32,54.877099151821575,7669.4945431940205,71,1
CUST_01481,25,72.54954556068162,4727.836192576443,46,0
CUST_01482,21,119.61489829055314,2075.9021785322184,22,0
CUST_01483,65,66.40242338748895,1112.1735583072464,27,1
CUST_01484,37,101.237789225661,3283.264465300497,27,0
CUST_01485,45,62.07086307679501,2313.7459637938928,70,1
CUST_01486,14,99.2318537072103,4570.0869850365625,26,0
CUST_01487,43,78.73230976525106,8698.355479188393,79,0
CUST_01488,48,108.43273503324463,5183.0823692021795,38,0
CUST_01489,60,59.91614033971121,8011.580881893079,30,0
CUST_01490,66,79.63905082179085,5864.89196071208,27,1
CUST_01491,5,82.2619054231204,4287.71380875306,55,1
CUST_01492,8,60.57306006364828,7694.375913345673,28,0
CUST_01493,5,32.71982845612311,4252.885629353517,21,1
CUST_01494,72,27.543059505058224,7820.280971183041,75,0
CUST_01495,31,19.700498161162578,2638.3593907903723,63,1
CUST_01496,40,107.10049495301189,1176.7414023916333,79,1
CUST_01497,7,42.12044104834685,7700.723889979186,48,0
CUST_01498,71,39.57368842674034,5294.988170858148,66,0
CUST_01499,49,93.07561084345868,8004.049736275662,69,0
CUST_01500,61,50.64164353491396,8441.688318791601,51,0
CUST_01501,61,69.61655862600733,501.5829455356136,59,1
CUST_01502,6,34.576128660340544,4518.704330692638,52,0
CUST_01503,3,115.89406358912086,3387.181650689273,56,1
CUST_01504,5,104.86130280175821,5640.208405689652,56,1
CUST_01505,57,106.10654154243034,7146.448950876866,50,0
CUST_01506,21,59.490922354344534,2539.7001394498334,25,0
CUST_01507,25,95.76084379813163,5020.049491671081,49,0
CUST_01508,2,32.67536784975758,6384.382647545998,72,0
CUST_01509,40,18.87913826436159,1227.1911238648916,50,1
CUST_01510,59,20.03723912295887,7330.320815442376,25,0
CUST_01511,13,77.83337721526516,5462.864206679698,63,1
CUST_01512,11,64.45028033528996,8546.846185280594,31,0
CUST_01513,11,70.83756558866901,3068.9696937936255,51,0
CUST_01514,12,18.76124032255638,991.1505621880439,25,1
CUST_01515,24,61.11403520505742,4568.3807853115895,68,0
CUST_01516,44,91.2429524424878,790.5807299507609,59,1
CUST_01517,18,63.15475760067846,8726.34817944958,24,0
CUST_01518,54,92.68635904384666,367.39092514958,30,0
CUST_01519,44,41.76793436847715,6786.465031943626,71,1
CUST_01520,7,100.940484457136,4735.419535317351,38,0
CUST_01521,52,78.01998652625213,3330.2134594346326,64,0
CUST_01522,54,39.497836141850435,611.2626372877188,49,0
CUST_01523,31,42.145488537090955,5607.058979078997,28,1
CUST_01524,50,82.05910738609278,5275.278557930778,75,1
CUST_01525,43,102.65383850766922,2542.3317921470457,31,0
CUST_01526,69,60.39403376697383,8193.790878664604,28,1
CUST_01527,17,44.346643771014406,2750.907865938675,19,0
CUST_01528,21,106.43518390488124,4058.534187117113,51,1
CUST_01529,36,86.26536575858516,4902.986854149528,78,0
CUST_01530,55,63.7047197028738,920.0822660230491,61,0
CUST_01531,58,67.76581991848879,8390.812238538418,64,1
CUST_01532,2,38.834159729512436,3383.334649010349,34,0
CUST_01533,27,81.93386826661408,745.3973405916056,31,1
CUST_01534,34,54.59173607537464,3497.874739604463,42,0
CUST_01535,60,119.55580802078363,5409.818872891375,65,0
CUST_01536,53,66.97871855671255,4632.600992955539,44,1
CUST_01537,62,67.56033183134055,6256.986926854721,25,1
CUST_01538,6,75.71688231588854,518.2457997698375,73,0
CUST_01539,48,111.50911231811216,2575.174680243064,34,0
CUST_01540,30,99.68344618569452,7376.690580024118,22,1
CUST_01541,57,64.01526711937983,737.4453163664205,29,1
CUST_01542,60,91.30732512922519,7702.263873169699,55,0
CUST_01543,23,77.79602087563768,845.2269068524141,35,0
CUST_01544,19,68.22143896752739,7513.398849727432,43,1
CUST_01545,36,37.61620882400375,3259.8798416869654,48,0
CUST_01546,3,65.32149887239888,5517.637388049798,54,1
CUST_01547,19,43.073495876302616,1392.9262985190237,23,0
CUST_01548,59,111.31389928486878,614.1951210921239,58,0
CUST_01549,23,52.211494976627385,1959.125072100813,32,0
CUST_01550,49,115.13092948240397,1168.127284820086,59,0
CUST_01551,48,72.37163958966053,2825.4049611630935,66,0
CUST_01552,50,82.41752662496835,4639.1615536689615,78,1
CUST_01553,35,73.37992533791143,5307.059982813786,43,0
CUST_01554,65,31.19682293060349,7113.015604270091,68,1
CUST_01555,33,56.33376433880998,5913.03424137026,29,0
CUST_01556,35,28.11290345231764,5486.649759663385,58,1
CUST_01557,5,81.54131250670494,3717.802606822256,64,1
CUST_01558,38,63.58116791044477,4274.799745942046,31,0
CUST_01559,41,97.35446710023555,3742.397047923826,18,0
CUST_01560,57,40.48798906193572,7582.65094995122,34,0
CUST_01561,11,34.78573795979216,2085.4040638846304,50,1
CUST_01562,2,59.445887558304314,71.37396524684233,72,0
CUST_01563,17,112.51170908827487,5868.852677091629,46,0
CUST_01564,39,90.463025131266,1838.110409076706,70,0
CUST_01565,20,60.7302097288777,8013.233924062088,71,0
CUST_01566,14,70.76176131493968,7734.236040765772,62,0
CUST_01567,25,26.58972714006403,709.0117999152889,48,0
CUST_01568,7,118.42674143036353,975.3678806184146,79,1
CUST_01569,41,85.97354507888173,4466.640898375063,25,1
CUST_01570,43,47.11121498326909,5490.819511668805,47,0
CUST_01571,13,77.75245620995491,2488.676870590522,30,0
CUST_01572,1,29.167201339037383,6456.843495960348,33,1
CUST_01573,36,116.51534021837352,5362.345867851466,19,1
CUST_01574,68,35.82806876410332,2936.920505542021,62,1
CUST_01575,37,84.09909244163184,247.83596261999404,35,0
CUST_01576,40,43.03635517897091,6756.349526060689,52,0
CUST_01577,61,91.19126103015064,1948.4879191092427,62,1
CUST_01578,59,97.23577945850867,7513.5742162944025,36,0
CUST_01579,13,86.68881234896612,3794.2065352872114,30,0
CUST_01580,1,80.67894494602965,5202.155434833254,68,1
CUST_01581,69,109.03184758310519,7859.079599072837,21,0
CUST_01582,16,26.01992452095532,7775.334548261181,36,1
CUST_01583,27,51.75330610957991,3356.245785687288,67,0
CUST_01584,65,43.32532292234629,1895.8222565792912,42,1
CUST_01585,34,118.777424130673,6980.811778002781,55,0
CUST_01586,4,57.717757526021096,3909.060228347138,68,1
CUST_01587,64,92.72649532252068,1744.5371021598567,74,0
CUST_01588,39,87.84196671586247,8141.739574008009,48,0
CUST_01589,55,39.63228622269253,1798.9756642849648,53,0
CUST_01590,35,42.377763381578234,251.74837035725508,21,1
CUST_01591,44,46.69102548240948,202.1141644314313,73,1
CUST_01592,22,59.93498238245668,5608.391900959293,56,0
CUST_01593,46,41.90115669635374,5961.842045243423,24,0
CUST_01594,30,20.004451240178476,2813.1545114117157,75,1
CUST_01595,10,107.69809179433393,2893.6986834386294,72,1
CUST_01596,9,116.49220280085018,3068.655357238286,75,1
CUST_01597,66,52.840179477219934,6127.82374989473,33,1
CUST_01598,13,52.52770170139823,542.0414434209207,76,0
CUST_01599,9,18.72336490298584,8363.464847168105,65,0
CUST_01600,0,87.38557020969816,2018.2389767134691,22,0
CUST_01601,4,102.19486936636014,8997.065383073988,64,1
CUST_01602,19,32.95404663672032,1560.273790208939,40,0
CUST_01603,7,34.285967635449374,6948.48718666515,53,0
CUST_01604,42,98.58849149708665,2026.2446534680328,49,1
CUST_01605,0,80.86165633212275,746.0042787564207,41,0
CUST_01606,56,22.575776878027135,7876.901252668827,42,1
CUST_01607,63,81.49979302715273,7731.5863075342095,62,1
CUST_01608,27,49.50960773006414,3644.06212419742,45,1
CUST_01609,36,55.609965858026285,6327.517360013033,36,0
CUST_01610,46,96.51260466628177,5022.452075501576,24,0
CUST_01611,36,100.71538965260628,7679.545900790265,61,1
CUST_01612,48,58.83637593766272,2849.2026044815166,75,0
CUST_01613,43,114.60959947264818,4722.578151990887,58,0
CUST_01614,55,59.45919723111137,4378.643893416863,34,0
CUST_01615,27,96.7272755934712,3198.0743197865913,19,0
CUST_01616,5,67.35548098555442,8025.266479716222,33,1
CUST_01617,60,109.54829730525258,1509.5837634695686,56,0
CUST_01618,19,110.59164685231822,1362.5875828958515,78,0
CUST_01619,1,26.916514402850552,5200.647627198307,35,0
CUST_01620,72,113.52231979364302,5924.298185264779,56,0
CUST_01621,36,102.2045538350824,1767.6809038345953,18,0
CUST_01622,19,98.71369285989202,3528.642631446525,20,1
CUST_01623,25,38.49295664792329,8520.143309949119,38,0
CUST_01624,28,100.12215929297582,2234.6244557622526,79,0
CUST_01625,0,104.71353893787375,6021.879105014199,77,1
CUST_01626,34,47.493334114323396,6666.541555404366,47,0
CUST_01627,69,115.13052799295703,4044.1957211971326,28,0
CUST_01628,58,23.085734932714754,8438.983361101054,39,1
CUST_01629,68,33.290743831208246,6635.1774822647385,64,0
CUST_01630,32,72.83327608125447,4132.162727150862,78,1
CUST_01631,50,76.7308320544756,5132.630111949324,74,0
CUST_01632,11,83.80530849669215,6239.668721957404,42,1
CUST_01633,19,19.730851190177578,5337.86782025438,20,1
CUST_01634,52,115.95741101145728,7910.704302758161,47,0
CUST_01635,42,22.547985458882685,3224.8601872780023,41,1
CUST_01636,49,32.59231917778705,2712.9739457011283,62,1
CUST_01637,28,19.429480787657813,1940.2732276674735,53,0
CUST_01638,56,75.81956019599767,359.2910532200643,40,0
CUST_01639,38,113.09122215993916,406.2654001328969,71,1
CUST_01640,55,85.92661094020735,7833.09563412136,25,0
CUST_01641,42,101.91106178500358,6111.970454725048,71,1
CUST_01642,49,19.35468275277517,5951.581090619646,21,0
CUST_01643,22,73.28556044493206,5539.492514035277,67,0
CUST_01644,43,64.87542370556324,7645.987919353061,56,0
CUST_01645,37,68.89473031052088,4332.796992477334,60,0
CUST_01646,22,25.36574490418917,7836.289240453537,48,0
CUST_01647,44,87.81240682906936,3247.8163351165076,46,0
CUST_01648,51,69.32848231558071,8341.833388965033,76,0
CUST_01649,49,96.04518268584893,6293.939681129536,53,0
CUST_01650,7,67.49964467429496,2329.450681499357,30,0
CUST_01651,0,33.236926895096076,5085.4825967638535,58,1
CUST_01652,7,84.12220931593785,4806.614442164535,26,0
CUST_01653,28,35.583408934726954,1258.331419138399,72,0
CUST_01654,4,106.98424546219113,5329.361293640514,38,0
CUST_01655,46,80.53785638506264,2846.7749009782824,68,0
CUST_01656,33,34.03479612280933,490.09192595022984,20,0
CUST_01657,64,116.1584818630831,8538.932296204952,42,0
CUST_01658,54,70.87327726020271,5780.583514197305,42,0
CUST_01659,42,25.43564209090881,7894.732008200206,29,0
CUST_01660,29,81.93695625033686,6090.982925019013,46,0
CUST_01661,16,43.82628851530664,3225.713555418214,28,1
CUST_01662,25,99.97673209148485,4623.938889512727,69,0
CUST_01663,7,101.41785150375145,6088.20590791765,28,1
CUST_01664,46,117.85263029717551,8643.06588030891,66,0
CUST_01665,71,69.19069216449938,2297.951742912834,78,0
CUST_01666,45,64.40560173222919,7877.293986444577,43,0
CUST_01667,67,94.85451175554103,8318.21869154254,70,0
CUST_01668,32,31.51200694687651,6040.33132163743,31,1
CUST_01669,0,73.78538240689866,8382.774314064014,33,0
CUST_01670,18,73.71725521334679,3592.949715546769,73,0
CUST_01671,30,27.126258526659498,8578.085260843176,27,0
CUST_01672,13,60.63437672170519,6330.990236950454,48,0
CUST_01673,52,105.0350494538546,397.21179142093087,48,0
CUST_01674,47,105.32766944345535,8163.718029735094,53,0
CUST_01675,68,28.122241821807464,4370.565825118069,27,0
CUST_01676,61,27.253530040278747,4153.736323304939,43,0
CUST_01677,65,44.794938654197395,5106.870121697116,37,0
CUST_01678,63,107.22613838050734,1361.4732300056266,78,0
CUST_01679,69,31.148063677496893,4233.11111613524,61,0
CUST_01680,62,91.43967386799952,7483.522406125357,79,0
CUST_01681,72,28.31889320053653,159.03248305488773,26,1
CUST_01682,32,81.5600610822782,2470.7960997128544,32,0
CUST_01683,40,54.31886451015277,42.0421862657211,26,0
CUST_01684,47,98.46922422251843,3753.087556165638,24,0
CUST_01685,12,41.836425780187085,6560.273284233737,43,0
CUST_01686,72,83.1985865977759,7192.971025449364,41,1
CUST_01687,30,42.03961852674027,8507.80405492052,29,0
CUST_01688,67,90.79334887743968,5484.371424477663,77,1
CUST_01689,3,107.11515952519638,2306.549262543001,37,0
CUST_01690,18,30.933783510929523,8318.848583247556,73,0
CUST_01691,69,106.39276023674135,6982.335469845777,31,0
CUST_01692,12,78.54467595025838,5178.3677773682375,39,0
CUST_01693,22,30.965270068436446,6266.849137156045,33,0
CUST_01694,0,61.60926924669062,8320.360867966714,46,0
CUST_01695,53,34.407749935479984,6417.298375686836,49,0
CUST_01696,70,89.43548466439009,3328.0030781109112,36,1
CUST_01697,14,95.40454971063086,6422.993256556088,72,1
CUST_01698,64,28.791245067825493,381.69790136378305,52,0
CUST_01699,70,69.62626497485373,3490.0117452386194,60,0
CUST_01700,14,101.09175571464355,3668.780825973302,49,0
CUST_01701,20,113.48863023820164,1518.2073450990954,72,1
CUST_01702,18,70.37882240766055,227.3076153548962,70,0
CUST_01703,59,114.92848080836352,1217.7635050069305,37,0
CUST_01704,32,72.64027498651504,5898.5010322575545,68,0
CUST_01705,48,58.20743044919061,7224.5535709459145,57,0
CUST_01706,34,104.51671911239534,8894.067364688228,37,1
CUST_01707,43,68.28423646672508,3130.344257914279,25,1
CUST_01708,10,66.13405607758135,5402.425415904693,75,0
CUST_01709,71,68.0118739198025,8435.561801999795,52,0
CUST_01710,65,104.37207019071403,1520.0351964166105,59,0
CUST_01711,45,102.85803725218132,6464.457365357829,30,0
CUST_01712,8,59.15903922890154,6799.709023679486,58,0
CUST_01713,2,51.99658570679355,819.0003121066586,23,0
CUST_01714,25,68.17665845199119,7754.019478943924,64,1
CUST_01715,71,76.42279599318512,7321.6833230553775,33,1
CUST_01716,47,42.31039548405569,319.95899906536135,22,0
CUST_01717,65,98.98341864099024,837.9380456228623,70,0
CUST_01718,69,67.62124210470714,461.1595071488338,62,0
CUST_01719,27,52.072645938835876,3025.9969155582726,68,1
CUST_01720,25,28.895741282327045,4593.415136305737,51,1
CUST_01721,24,42.36220636116791,4800.482597032566,23,0
CUST_01722,11,114.82667951911034,2423.647502729595,76,1
CUST_01723,4,49.12016805559171,8206.14004131126,50,1
CUST_01724,47,35.223647515437605,3326.9998530497805,32,0
CUST_01725,36,64.98862474880931,429.04040056886544,32,0
CUST_01726,43,49.322949822745365,2716.0394616416497,31,0
CUST_01727,14,21.586243527661804,4789.362614446516,56,0
CUST_01728,42,50.96081216250056,3685.8319668423237,22,0
CUST_01729,47,73.4990796418258,2479.105821511347,69,0
CUST_01730,69,74.27466194603662,1199.2827828835705,74,0
CUST_01731,45,54.369009960042646,7376.097210864144,43,1
CUST_01732,42,63.624881137765264,8965.384274275242,65,0
CUST_01733,20,116.48282765994617,2979.288359044461,34,0
CUST_01734,22,56.489544677491786,3446.9569767059033,60,0
CUST_01735,46,44.339134952518265,5569.976971599074,64,0
CUST_01736,14,42.833638494809534,6471.604443125161,69,0
CUST_01737,24,64.69199049582168,3540.4252225362497,33,0
CUST_01738,35,95.47105516912829,8146.2670624967,52,0
CUST_01739,50,39.01079478722427,5048.835823275687,55,1
CUST_01740,14,90.34820496835835,4064.5028861252604,70,1
CUST_01741,67,20.157281981640462,5827.121323375948,40,1
CUST_01742,20,60.73116375436249,8576.178557277575,30,0
CUST_01743,12,97.13823665068426,7155.0796039069155,50,0
CUST_01744,18,52.550761488992,379.3179122054166,46,0
CUST_01745,33,75.50118434743075,3004.1429984448373,70,1
CUST_01746,67,38.9078817482429,4245.4912708619795,63,0
CUST_01747,51,93.68352989486958,2844.367798437765,51,1
CUST_01748,26,23.332468533413483,6307.684296257499,51,0
CUST_01749,28,104.95934977730104,7439.896965765978,44,1
CUST_01750,27,38.21603141501015,6587.478954763738,32,1
CUST_01751,34,107.18859923424974,8904.212915717912,76,0
CUST_01752,7,53.95798261265277,2467.4778780794013,67,1
CUST_01753,15,91.71372459639764,7877.405665319305,26,0
CUST_01754,35,50.560980374191224,6904.271533266886,43,1
CUST_01755,29,110.40299046593405,3272.365242872152,20,1
CUST_01756,17,30.916986802874185,6612.438402039578,53,1
CUST_01757,1,36.20901850580507,954.6020886358577,64,0
CUST_01758,48,68.28907276619783,7108.21467141816,22,0
CUST_01759,3,26.357720781890905,4800.328811232182,79,1
CUST_01760,6,37.98997883957972,2644.7657509290934,37,1
CUST_01761,38,114.26417098562547,5908.880170021937,37,0
CUST_01762,12,117.6019454370845,5781.747588455393,22,0
CUST_01763,30,56.37845159170304,1901.1862800220053,27,0
CUST_01764,70,112.17517414342143,292.9687850075047,33,1
CUST_01765,62,73.57211691869003,3913.9308303770313,42,1
